Year,CoC Number,CoC Name,Count Types,Overall Homeless,Sheltered ES Homeless,Sheltered TH Homeless,Sheltered SH Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Sheltered ES Homeless Individuals,Sheltered TH Homeless Individuals,Sheltered SH Homeless Individuals,Sheltered Total Homeless Individuals,Unsheltered Homeless Individuals,Overall Homeless People in Families,Sheltered ES Homeless People in Families,Sheltered TH Homeless People in Families,Sheltered Total Homeless People in Families,Unsheltered Homeless People in Families,Overall Homeless Family Households,Sheltered ES Homeless Family Households,Sheltered TH Homeless Family Households,Sheltered Total Homeless Family Households,Unsheltered Homeless Family Households,Sheltered SH Chronically Homeless,Overall Chronically Homeless Individuals,Sheltered ES Chronically Homeless Individuals,Sheltered SH Chronically Homeless Individuals,Sheltered Total Chronically Homeless Individuals,Unsheltered Chronically Homeless Individuals
2010,NY-516,Clinton County CoC,Sheltered and Unsheltered Count,84.0,58.0,18.0,0.0,76.0,8.0,63.0,39.0,18.0,0.0,57.0,6.0,21.0,19.0,0.0,19.0,2.0,9.0,8.0,0.0,8.0,1.0,0.0,5.0,3.0,0.0,3.0,2.0
2010,NY-518,"Utica, Rome/Oneida, Madison Counties CoC",No 2010 PIT Count,343.0,100.0,226.0,0.0,326.0,17.0,251.0,66.0,168.0,0.0,234.0,17.0,92.0,34.0,58.0,92.0,0.0,32.0,9.0,23.0,32.0,0.0,0.0,19.0,14.0,0.0,14.0,5.0
2010,NY-519,"Columbia, Greene Counties CoC",Sheltered and Unsheltered Count,305.0,237.0,64.0,0.0,301.0,4.0,161.0,100.0,57.0,0.0,157.0,4.0,144.0,137.0,7.0,144.0,0.0,40.0,37.0,3.0,40.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0
2010,NY-520,"Franklin, Essex Counties CoC",No 2010 PIT Count,14.0,5.0,0.0,0.0,5.0,9.0,8.0,5.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,3.0
2010,NY-522,"Jefferson, Lewis, St. Lawrence Counties CoC",Sheltered and Unsheltered Count,121.0,44.0,76.0,0.0,120.0,1.0,103.0,28.0,74.0,0.0,102.0,1.0,18.0,16.0,2.0,18.0,0.0,9.0,8.0,1.0,9.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0
2010,NY-523,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties Co",Sheltered and Unsheltered Count,186.0,115.0,42.0,0.0,157.0,29.0,151.0,102.0,20.0,0.0,122.0,29.0,35.0,13.0,22.0,35.0,0.0,13.0,5.0,8.0,13.0,0.0,0.0,31.0,8.0,0.0,8.0,23.0
2010,NY-600,New York City CoC,Sheltered and Unsheltered Count,53187.0,43096.0,6871.0,109.0,50076.0,3111.0,19992.0,11764.0,5008.0,109.0,16881.0,3111.0,33195.0,31332.0,1863.0,33195.0,0.0,10332.0,9680.0,652.0,10332.0,0.0,109.0,3128.0,1028.0,109.0,1137.0,1991.0
2010,NY-601,Poughkeepsie/Dutchess County CoC,Sheltered and Unsheltered Count,476.0,227.0,209.0,0.0,436.0,40.0,280.0,131.0,109.0,0.0,240.0,40.0,196.0,96.0,100.0,196.0,0.0,90.0,41.0,49.0,90.0,0.0,0.0,77.0,55.0,0.0,55.0,22.0
2010,NY-602,"Newburgh, Middletown/Orange County CoC",Sheltered and Unsheltered Count,505.0,299.0,46.0,0.0,345.0,160.0,294.0,146.0,0.0,0.0,146.0,148.0,211.0,153.0,46.0,199.0,12.0,65.0,45.0,16.0,61.0,4.0,0.0,114.0,53.0,0.0,53.0,61.0
2010,NY-603,"Nassau, Suffolk Counties CoC",Sheltered and Unsheltered Count,3163.0,2561.0,526.0,0.0,3087.0,76.0,741.0,500.0,165.0,0.0,665.0,76.0,2422.0,2061.0,361.0,2422.0,0.0,751.0,640.0,111.0,751.0,0.0,0.0,53.0,40.0,0.0,40.0,13.0
2010,NY-604,"Yonkers, Mount Vernon/Westchester County CoC",Sheltered and Unsheltered Count,1339.0,403.0,902.0,0.0,1305.0,34.0,460.0,347.0,79.0,0.0,426.0,34.0,879.0,56.0,823.0,879.0,0.0,237.0,28.0,209.0,237.0,0.0,0.0,187.0,176.0,0.0,176.0,11.0
2010,NY-606,Rockland County CoC,Sheltered and Unsheltered Count,141.0,38.0,51.0,0.0,89.0,52.0,93.0,15.0,26.0,0.0,41.0,52.0,48.0,23.0,25.0,48.0,0.0,17.0,8.0,9.0,17.0,0.0,0.0,55.0,3.0,0.0,3.0,52.0
2010,NY-607,Sullivan County CoC,Sheltered and Unsheltered Count,400.0,376.0,0.0,18.0,394.0,6.0,264.0,240.0,0.0,18.0,258.0,6.0,136.0,136.0,0.0,136.0,0.0,33.0,33.0,0.0,33.0,0.0,0.0,22.0,16.0,0.0,16.0,6.0
2010,NY-608,Kingston/Ulster County CoC,Sheltered and Unsheltered Count,440.0,271.0,34.0,0.0,305.0,135.0,254.0,117.0,30.0,0.0,147.0,107.0,186.0,154.0,4.0,158.0,28.0,61.0,53.0,2.0,55.0,6.0,0.0,37.0,6.0,0.0,6.0,31.0
2010,OH-500,Cincinnati/Hamilton County CoC,Sheltered and Unsheltered Count,1006.0,555.0,376.0,0.0,931.0,75.0,709.0,387.0,247.0,0.0,634.0,75.0,297.0,168.0,129.0,297.0,0.0,97.0,51.0,46.0,97.0,0.0,0.0,303.0,273.0,0.0,273.0,30.0
2010,OH-501,Toledo/Lucas County CoC,Sheltered and Unsheltered Count,986.0,495.0,349.0,12.0,856.0,130.0,672.0,363.0,174.0,12.0,549.0,123.0,314.0,132.0,175.0,307.0,7.0,111.0,46.0,63.0,109.0,2.0,12.0,218.0,164.0,12.0,176.0,42.0
2010,OH-502,Cleveland/Cuyahoga County CoC,Sheltered and Unsheltered Count,2278.0,1211.0,895.0,34.0,2140.0,138.0,1783.0,962.0,652.0,34.0,1648.0,135.0,495.0,249.0,243.0,492.0,3.0,171.0,85.0,85.0,170.0,1.0,22.0,664.0,569.0,22.0,591.0,73.0
2010,OH-503,Columbus/Franklin County CoC,Sheltered and Unsheltered Count,1387.0,1104.0,149.0,0.0,1253.0,134.0,954.0,713.0,116.0,0.0,829.0,125.0,433.0,391.0,33.0,424.0,9.0,132.0,114.0,15.0,129.0,3.0,0.0,276.0,163.0,0.0,163.0,113.0
2010,OH-504,Youngstown/Mahoning County CoC,Sheltered and Unsheltered Count,183.0,91.0,82.0,6.0,179.0,4.0,97.0,68.0,19.0,6.0,93.0,4.0,86.0,23.0,63.0,86.0,0.0,25.0,5.0,20.0,25.0,0.0,4.0,13.0,7.0,4.0,11.0,2.0
2010,OH-505,"Dayton, Kettering/Montgomery County CoC",Sheltered and Unsheltered Count,884.0,554.0,279.0,25.0,858.0,26.0,625.0,426.0,148.0,25.0,599.0,26.0,259.0,128.0,131.0,259.0,0.0,96.0,45.0,51.0,96.0,0.0,19.0,102.0,72.0,19.0,91.0,11.0
2010,OH-506,"Akron, Barberton/Summit County CoC",Sheltered and Unsheltered Count,859.0,316.0,346.0,10.0,672.0,187.0,587.0,205.0,185.0,10.0,400.0,187.0,272.0,111.0,161.0,272.0,0.0,84.0,37.0,47.0,84.0,0.0,0.0,218.0,106.0,0.0,106.0,112.0
2010,OH-507,Ohio Balance of State CoC,Sheltered and Unsheltered Count,4555.0,1607.0,1855.0,0.0,3462.0,1093.0,2044.0,822.0,516.0,0.0,1338.0,706.0,2511.0,785.0,1339.0,2124.0,387.0,810.0,229.0,448.0,677.0,133.0,0.0,429.0,255.0,0.0,255.0,174.0
2010,OH-508,"Canton, Massillon, Alliance/Stark County CoC",Sheltered and Unsheltered Count,431.0,257.0,121.0,0.0,378.0,53.0,248.0,173.0,32.0,0.0,205.0,43.0,183.0,84.0,89.0,173.0,10.0,69.0,31.0,35.0,66.0,3.0,0.0,17.0,10.0,0.0,10.0,7.0
2010,OK-500,North Central Oklahoma CoC,Sheltered-Only Count,323.0,99.0,80.0,0.0,179.0,144.0,207.0,69.0,43.0,0.0,112.0,95.0,116.0,30.0,37.0,67.0,49.0,39.0,11.0,12.0,23.0,16.0,0.0,21.0,8.0,0.0,8.0,13.0
2010,OK-501,Tulsa City & County CoC,Sheltered and Unsheltered Count,905.0,616.0,221.0,45.0,882.0,23.0,718.0,476.0,174.0,45.0,695.0,23.0,187.0,140.0,47.0,187.0,0.0,60.0,45.0,15.0,60.0,0.0,19.0,85.0,59.0,19.0,78.0,7.0
2010,OK-502,Oklahoma City CoC,Sheltered and Unsheltered Count,1128.0,625.0,264.0,0.0,889.0,239.0,890.0,521.0,144.0,0.0,665.0,225.0,238.0,104.0,120.0,224.0,14.0,79.0,36.0,36.0,72.0,7.0,0.0,264.0,163.0,0.0,163.0,101.0
2010,OK-503,Oklahoma Balance of State CoC,Sheltered and Unsheltered Count,324.0,247.0,70.0,0.0,317.0,7.0,211.0,196.0,8.0,0.0,204.0,7.0,113.0,51.0,62.0,113.0,0.0,35.0,15.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,OK-504,Norman/Cleveland County CoC,Sheltered and Unsheltered Count,565.0,115.0,136.0,0.0,251.0,314.0,438.0,85.0,44.0,0.0,129.0,309.0,127.0,30.0,92.0,122.0,5.0,37.0,12.0,24.0,36.0,1.0,0.0,82.0,43.0,0.0,43.0,39.0
2010,OK-505,Northeast Oklahoma CoC,Sheltered and Unsheltered Count,567.0,179.0,64.0,0.0,243.0,324.0,214.0,96.0,44.0,0.0,140.0,74.0,353.0,83.0,20.0,103.0,250.0,136.0,38.0,8.0,46.0,90.0,0.0,73.0,69.0,0.0,69.0,4.0
2010,OK-506,Southwest Oklahoma Regional CoC,No 2010 PIT Count,272.0,210.0,42.0,0.0,252.0,20.0,156.0,139.0,0.0,0.0,139.0,17.0,116.0,71.0,42.0,113.0,3.0,30.0,19.0,10.0,29.0,1.0,0.0,13.0,7.0,0.0,7.0,6.0
2010,OK-507,Southeastern Oklahoma Regional CoC,Sheltered and Unsheltered Count,1145.0,259.0,43.0,0.0,302.0,843.0,483.0,130.0,25.0,0.0,155.0,328.0,662.0,129.0,18.0,147.0,515.0,249.0,53.0,6.0,59.0,190.0,0.0,82.0,27.0,0.0,27.0,55.0
2010,OR-500,"Eugene, Springfield/Lane County CoC",Sheltered and Unsheltered Count,2580.0,472.0,492.0,27.0,991.0,1589.0,1899.0,378.0,156.0,27.0,561.0,1338.0,681.0,94.0,336.0,430.0,251.0,217.0,36.0,108.0,144.0,73.0,27.0,633.0,152.0,27.0,179.0,454.0
2010,OR-501,"Portland, Gresham/Multnomah County CoC",Sheltered-Only Count,4235.0,902.0,1742.0,0.0,2644.0,1591.0,2943.0,699.0,731.0,0.0,1430.0,1513.0,1292.0,203.0,1011.0,1214.0,78.0,443.0,69.0,339.0,408.0,35.0,0.0,792.0,238.0,0.0,238.0,554.0
2010,OR-502,"Medford, Ashland/Jackson County CoC",Sheltered and Unsheltered Count,922.0,76.0,274.0,0.0,350.0,572.0,505.0,59.0,177.0,0.0,236.0,269.0,417.0,17.0,97.0,114.0,303.0,123.0,8.0,34.0,42.0,81.0,0.0,151.0,22.0,0.0,22.0,129.0
2010,OR-503,Central Oregon CoC,Sheltered and Unsheltered Count,569.0,108.0,148.0,0.0,256.0,313.0,305.0,87.0,27.0,0.0,114.0,191.0,264.0,21.0,121.0,142.0,122.0,80.0,9.0,35.0,44.0,36.0,0.0,75.0,13.0,0.0,13.0,62.0
2010,OR-504,"Salem/Marion, Polk Counties CoC",Sheltered and Unsheltered Count,2316.0,138.0,458.0,3.0,599.0,1717.0,1049.0,130.0,188.0,3.0,321.0,728.0,1267.0,8.0,270.0,278.0,989.0,417.0,3.0,83.0,86.0,331.0,1.0,131.0,63.0,1.0,64.0,67.0
2010,OR-505,Oregon Balance of State CoC,Sheltered and Unsheltered Count,6498.0,613.0,1394.0,0.0,2007.0,4491.0,2530.0,432.0,479.0,0.0,911.0,1619.0,3968.0,181.0,915.0,1096.0,2872.0,1259.0,58.0,278.0,336.0,923.0,0.0,581.0,156.0,0.0,156.0,425.0
2010,OR-506,"Hillsboro, Beaverton/Washington County CoC",Sheltered and Unsheltered Count,950.0,91.0,148.0,9.0,248.0,702.0,514.0,8.0,48.0,9.0,65.0,449.0,436.0,83.0,100.0,183.0,253.0,135.0,22.0,38.0,60.0,75.0,9.0,145.0,0.0,9.0,9.0,136.0
2010,OR-507,Clackamas County CoC,Sheltered and Unsheltered Count,1422.0,46.0,90.0,0.0,136.0,1286.0,986.0,3.0,13.0,0.0,16.0,970.0,436.0,43.0,77.0,120.0,316.0,137.0,16.0,28.0,44.0,93.0,0.0,93.0,2.0,0.0,2.0,91.0
2010,PA-500,Philadelphia CoC,Sheltered and Unsheltered Count,6084.0,3623.0,1908.0,72.0,5603.0,481.0,3077.0,2161.0,363.0,72.0,2596.0,481.0,3007.0,1462.0,1545.0,3007.0,0.0,996.0,503.0,493.0,996.0,0.0,72.0,580.0,141.0,72.0,213.0,367.0
2010,PA-501,Harrisburg/Dauphin County CoC,Sheltered and Unsheltered Count,394.0,173.0,122.0,11.0,306.0,88.0,238.0,104.0,41.0,11.0,156.0,82.0,156.0,69.0,81.0,150.0,6.0,57.0,24.0,30.0,54.0,3.0,11.0,121.0,58.0,11.0,69.0,52.0
2010,PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",Sheltered and Unsheltered Count,716.0,349.0,314.0,0.0,663.0,53.0,265.0,149.0,63.0,0.0,212.0,53.0,451.0,200.0,251.0,451.0,0.0,136.0,65.0,71.0,136.0,0.0,0.0,60.0,29.0,0.0,29.0,31.0
2010,PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",Sheltered and Unsheltered Count,201.0,110.0,85.0,0.0,195.0,6.0,117.0,68.0,43.0,0.0,111.0,6.0,84.0,42.0,42.0,84.0,0.0,30.0,13.0,17.0,30.0,0.0,0.0,11.0,9.0,0.0,9.0,2.0
2010,PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",Sheltered and Unsheltered Count,428.0,200.0,190.0,0.0,390.0,38.0,170.0,104.0,28.0,0.0,132.0,38.0,258.0,96.0,162.0,258.0,0.0,82.0,29.0,53.0,82.0,0.0,0.0,49.0,32.0,0.0,32.0,17.0
2010,PA-505,Chester County CoC,Sheltered and Unsheltered Count,319.0,116.0,188.0,8.0,312.0,7.0,156.0,92.0,49.0,8.0,149.0,7.0,163.0,24.0,139.0,163.0,0.0,52.0,9.0,43.0,52.0,0.0,7.0,46.0,37.0,7.0,44.0,2.0
2010,PA-506,Reading/Berks County CoC,Sheltered and Unsheltered Count,513.0,209.0,291.0,0.0,500.0,13.0,343.0,167.0,163.0,0.0,330.0,13.0,170.0,42.0,128.0,170.0,0.0,56.0,12.0,44.0,56.0,0.0,0.0,30.0,17.0,0.0,17.0,13.0
2010,PA-508,Scranton/Lackawanna County CoC,Sheltered and Unsheltered Count,285.0,76.0,167.0,0.0,243.0,42.0,145.0,58.0,45.0,0.0,103.0,42.0,140.0,18.0,122.0,140.0,0.0,49.0,6.0,43.0,49.0,0.0,0.0,19.0,10.0,0.0,10.0,9.0
2010,PA-509,Eastern Pennsylvania CoC,Sheltered and Unsheltered Count,1895.0,739.0,1013.0,0.0,1752.0,143.0,759.0,383.0,250.0,0.0,633.0,126.0,1136.0,356.0,763.0,1119.0,17.0,363.0,105.0,252.0,357.0,6.0,0.0,131.0,78.0,0.0,78.0,53.0
2010,PA-510,Lancaster City & County CoC,Sheltered and Unsheltered Count,602.0,257.0,322.0,0.0,579.0,23.0,302.0,171.0,108.0,0.0,279.0,23.0,300.0,86.0,214.0,300.0,0.0,101.0,27.0,74.0,101.0,0.0,0.0,69.0,63.0,0.0,63.0,6.0
2010,PA-511,"Bristol, Bensalem/Bucks County CoC",Sheltered and Unsheltered Count,474.0,98.0,340.0,0.0,438.0,36.0,169.0,37.0,96.0,0.0,133.0,36.0,305.0,61.0,244.0,305.0,0.0,103.0,22.0,81.0,103.0,0.0,0.0,23.0,18.0,0.0,18.0,5.0
2010,PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",Sheltered and Unsheltered Count,1265.0,297.0,814.0,35.0,1146.0,119.0,722.0,222.0,346.0,35.0,603.0,119.0,543.0,75.0,468.0,543.0,0.0,154.0,28.0,126.0,154.0,0.0,35.0,235.0,122.0,35.0,157.0,78.0
2010,PA-601,Western Pennsylvania CoC,Sheltered-Only Count,910.0,408.0,449.0,33.0,890.0,20.0,443.0,222.0,168.0,33.0,423.0,20.0,467.0,186.0,281.0,467.0,0.0,153.0,64.0,89.0,153.0,0.0,25.0,93.0,56.0,25.0,81.0,12.0
2010,PA-603,Beaver County CoC,Sheltered and Unsheltered Count,134.0,54.0,68.0,0.0,122.0,12.0,70.0,14.0,47.0,0.0,61.0,9.0,64.0,40.0,21.0,61.0,3.0,22.0,13.0,8.0,21.0,1.0,0.0,10.0,3.0,0.0,3.0,7.0
2010,PA-605,Erie City & County CoC,Sheltered and Unsheltered Count,296.0,169.0,110.0,0.0,279.0,17.0,215.0,143.0,61.0,0.0,204.0,11.0,81.0,26.0,49.0,75.0,6.0,39.0,13.0,23.0,36.0,3.0,0.0,47.0,45.0,0.0,45.0,2.0
2010,PR-502,Puerto Rico Balance of Commonwealth CoC,No 2010 PIT Count,1775.0,310.0,558.0,0.0,868.0,907.0,1597.0,286.0,512.0,0.0,798.0,799.0,178.0,24.0,46.0,70.0,108.0,61.0,6.0,19.0,25.0,36.0,0.0,1045.0,511.0,0.0,511.0,534.0
2010,PR-503,South-Southeast Puerto Rico CoC,Sheltered-Only Count,2374.0,238.0,288.0,10.0,536.0,1838.0,2124.0,145.0,171.0,10.0,326.0,1798.0,250.0,93.0,117.0,210.0,40.0,88.0,25.0,48.0,73.0,15.0,10.0,1173.0,163.0,10.0,173.0,1000.0
2010,RI-500,Rhode Island Statewide CoC,Sheltered and Unsheltered Count,1282.0,761.0,428.0,17.0,1206.0,76.0,704.0,442.0,173.0,17.0,632.0,72.0,578.0,319.0,255.0,574.0,4.0,216.0,105.0,110.0,215.0,1.0,17.0,86.0,43.0,17.0,60.0,26.0
2010,SC-500,Charleston/Low Country CoC,No 2010 PIT Count,416.0,173.0,174.0,0.0,347.0,69.0,337.0,142.0,126.0,0.0,268.0,69.0,79.0,31.0,48.0,79.0,0.0,27.0,9.0,18.0,27.0,0.0,0.0,55.0,55.0,0.0,55.0,0.0
2010,SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC",No 2010 PIT Count,1164.0,537.0,471.0,0.0,1008.0,156.0,753.0,392.0,208.0,0.0,600.0,153.0,411.0,145.0,263.0,408.0,3.0,131.0,46.0,84.0,130.0,1.0,0.0,210.0,140.0,0.0,140.0,70.0
2010,SC-502,Columbia/Midlands CoC,No 2010 PIT Count,1368.0,505.0,424.0,0.0,929.0,439.0,993.0,379.0,233.0,0.0,612.0,381.0,375.0,126.0,191.0,317.0,58.0,131.0,43.0,68.0,111.0,20.0,0.0,180.0,102.0,0.0,102.0,78.0
2010,SC-503,"Myrtle Beach, Sumter City & County CoC",No 2010 PIT Count,1525.0,362.0,390.0,0.0,752.0,773.0,1111.0,205.0,260.0,0.0,465.0,646.0,414.0,157.0,130.0,287.0,127.0,185.0,85.0,50.0,135.0,50.0,0.0,229.0,95.0,0.0,95.0,134.0
2010,SD-500,South Dakota Statewide CoC,No 2010 PIT Count,731.0,371.0,296.0,0.0,667.0,64.0,445.0,218.0,163.0,0.0,381.0,64.0,286.0,153.0,133.0,286.0,0.0,87.0,42.0,45.0,87.0,0.0,0.0,109.0,45.0,0.0,45.0,64.0
2010,TN-500,Chattanooga/Southeast Tennessee CoC,Sheltered and Unsheltered Count,622.0,256.0,67.0,0.0,323.0,299.0,573.0,234.0,40.0,0.0,274.0,299.0,49.0,22.0,27.0,49.0,0.0,16.0,8.0,8.0,16.0,0.0,0.0,91.0,33.0,0.0,33.0,58.0
2010,TN-501,Memphis/Shelby County CoC,Sheltered and Unsheltered Count,1657.0,464.0,1030.0,0.0,1494.0,163.0,1032.0,331.0,538.0,0.0,869.0,163.0,625.0,133.0,492.0,625.0,0.0,192.0,37.0,155.0,192.0,0.0,0.0,168.0,43.0,0.0,43.0,125.0
2010,TN-502,Knoxville/Knox County CoC,Sheltered and Unsheltered Count,910.0,388.0,384.0,0.0,772.0,138.0,792.0,365.0,297.0,0.0,662.0,130.0,118.0,23.0,87.0,110.0,8.0,44.0,8.0,33.0,41.0,3.0,0.0,237.0,180.0,0.0,180.0,57.0
2010,TN-503,Central Tennessee CoC,Sheltered and Unsheltered Count,177.0,69.0,90.0,0.0,159.0,18.0,136.0,45.0,73.0,0.0,118.0,18.0,41.0,24.0,17.0,41.0,0.0,16.0,10.0,6.0,16.0,0.0,0.0,37.0,29.0,0.0,29.0,8.0
2010,TN-504,Nashville-Davidson County CoC,Sheltered and Unsheltered Count,2324.0,1312.0,659.0,14.0,1985.0,339.0,2098.0,1213.0,532.0,14.0,1759.0,339.0,226.0,99.0,127.0,226.0,0.0,73.0,26.0,47.0,73.0,0.0,14.0,1236.0,883.0,14.0,897.0,339.0
2010,TN-506,Upper Cumberland CoC,Sheltered and Unsheltered Count,635.0,135.0,44.0,0.0,179.0,456.0,383.0,89.0,15.0,0.0,104.0,279.0,252.0,46.0,29.0,75.0,177.0,80.0,14.0,10.0,24.0,56.0,0.0,64.0,19.0,0.0,19.0,45.0
2010,TN-507,Jackson/West Tennessee CoC,Sheltered and Unsheltered Count,2050.0,422.0,245.0,8.0,675.0,1375.0,1135.0,54.0,165.0,8.0,227.0,908.0,915.0,368.0,80.0,448.0,467.0,410.0,170.0,25.0,195.0,215.0,8.0,209.0,16.0,8.0,24.0,185.0
2010,TN-509,Appalachian Regional CoC,No 2010 PIT Count,840.0,564.0,77.0,0.0,641.0,199.0,743.0,522.0,36.0,0.0,558.0,185.0,97.0,42.0,41.0,83.0,14.0,30.0,15.0,12.0,27.0,3.0,0.0,68.0,37.0,0.0,37.0,31.0
2010,TN-510,Murfreesboro/Rutherford County CoC,Sheltered and Unsheltered Count,219.0,109.0,6.0,0.0,115.0,104.0,152.0,60.0,2.0,0.0,62.0,90.0,67.0,49.0,4.0,53.0,14.0,17.0,11.0,2.0,13.0,4.0,0.0,70.0,10.0,0.0,10.0,60.0
2010,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",Sheltered and Unsheltered Count,842.0,653.0,3.0,0.0,656.0,186.0,579.0,424.0,3.0,0.0,427.0,152.0,263.0,229.0,0.0,229.0,34.0,78.0,68.0,0.0,68.0,10.0,0.0,315.0,224.0,0.0,224.0,91.0
2010,TX-500,San Antonio/Bexar County CoC,Sheltered and Unsheltered Count,3291.0,806.0,827.0,41.0,1674.0,1617.0,2413.0,457.0,336.0,41.0,834.0,1579.0,878.0,349.0,491.0,840.0,38.0,291.0,105.0,174.0,279.0,12.0,0.0,602.0,191.0,0.0,191.0,411.0
2010,TX-503,Austin/Travis County CoC,Sheltered and Unsheltered Count,2087.0,731.0,506.0,17.0,1254.0,833.0,1486.0,483.0,153.0,17.0,653.0,833.0,601.0,248.0,353.0,601.0,0.0,196.0,85.0,111.0,196.0,0.0,17.0,982.0,444.0,17.0,461.0,521.0
2010,TX-600,"Dallas City & County, Irving CoC",Sheltered and Unsheltered Count,3710.0,1827.0,1639.0,43.0,3509.0,201.0,2403.0,1337.0,822.0,43.0,2202.0,201.0,1307.0,490.0,817.0,1307.0,0.0,433.0,167.0,266.0,433.0,0.0,43.0,514.0,353.0,43.0,396.0,118.0
2010,TX-601,"Fort Worth, Arlington/Tarrant County CoC",No 2010 PIT Count,2181.0,1148.0,838.0,0.0,1986.0,195.0,1299.0,879.0,225.0,0.0,1104.0,195.0,882.0,269.0,613.0,882.0,0.0,281.0,81.0,200.0,281.0,0.0,0.0,209.0,147.0,0.0,147.0,62.0
2010,TX-603,El Paso City & County CoC,No 2010 PIT Count,1260.0,567.0,397.0,0.0,964.0,296.0,768.0,342.0,136.0,0.0,478.0,290.0,492.0,225.0,261.0,486.0,6.0,159.0,73.0,83.0,156.0,3.0,0.0,205.0,69.0,0.0,69.0,136.0
2010,TX-604,Waco/McLennan County CoC,No 2010 PIT Count,312.0,107.0,119.0,0.0,226.0,86.0,231.0,86.0,65.0,0.0,151.0,80.0,81.0,21.0,54.0,75.0,6.0,24.0,7.0,16.0,23.0,1.0,0.0,48.0,29.0,0.0,29.0,19.0
2010,TX-607,Texas Balance of State CoC,Sheltered and Unsheltered Count,14827.0,2872.0,1494.0,0.0,4366.0,10461.0,10142.0,1715.0,756.0,0.0,2471.0,7671.0,4685.0,1157.0,738.0,1895.0,2790.0,1745.0,405.0,232.0,637.0,1108.0,0.0,2039.0,523.0,0.0,523.0,1516.0
2010,TX-611,Amarillo CoC,Sheltered and Unsheltered Count,578.0,487.0,60.0,0.0,547.0,31.0,410.0,378.0,1.0,0.0,379.0,31.0,168.0,109.0,59.0,168.0,0.0,48.0,31.0,17.0,48.0,0.0,0.0,84.0,78.0,0.0,78.0,6.0
2010,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",No 2010 PIT Count,242.0,235.0,0.0,0.0,235.0,7.0,215.0,208.0,0.0,0.0,208.0,7.0,27.0,27.0,0.0,27.0,0.0,11.0,11.0,0.0,11.0,0.0,0.0,190.0,183.0,0.0,183.0,7.0
2010,TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC",Sheltered-Only Count,6368.0,1663.0,2570.0,16.0,4249.0,2119.0,4488.0,1024.0,1583.0,16.0,2623.0,1865.0,1880.0,639.0,987.0,1626.0,254.0,781.0,236.0,481.0,717.0,64.0,0.0,1581.0,455.0,0.0,455.0,1126.0
2010,TX-701,"Bryan, College Station/Brazos Valley CoC",No 2010 PIT Count,265.0,134.0,47.0,0.0,181.0,84.0,223.0,119.0,27.0,0.0,146.0,77.0,42.0,15.0,20.0,35.0,7.0,18.0,5.0,10.0,15.0,3.0,0.0,58.0,45.0,0.0,45.0,13.0
2010,UT-500,Salt Lake City & County CoC,Sheltered and Unsheltered Count,1968.0,1061.0,629.0,49.0,1739.0,229.0,1191.0,712.0,204.0,49.0,965.0,226.0,777.0,349.0,425.0,774.0,3.0,227.0,104.0,122.0,226.0,1.0,37.0,200.0,54.0,37.0,91.0,109.0
2010,UT-503,Utah Balance of State CoC,Sheltered and Unsheltered Count,952.0,314.0,506.0,0.0,820.0,132.0,465.0,210.0,143.0,0.0,353.0,112.0,487.0,104.0,363.0,467.0,20.0,145.0,33.0,106.0,139.0,6.0,0.0,104.0,22.0,0.0,22.0,82.0
2010,UT-504,Provo/Mountainland CoC,Sheltered and Unsheltered Count,364.0,73.0,90.0,0.0,163.0,201.0,270.0,40.0,35.0,0.0,75.0,195.0,94.0,33.0,55.0,88.0,6.0,32.0,12.0,18.0,30.0,2.0,0.0,102.0,12.0,0.0,12.0,90.0
2010,VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC",Sheltered and Unsheltered Count,1012.0,488.0,454.0,20.0,962.0,50.0,800.0,398.0,332.0,20.0,750.0,50.0,212.0,90.0,122.0,212.0,0.0,78.0,32.0,46.0,78.0,0.0,0.0,92.0,75.0,0.0,75.0,17.0
2010,VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",Sheltered and Unsheltered Count,625.0,414.0,127.0,0.0,541.0,84.0,428.0,292.0,60.0,0.0,352.0,76.0,197.0,122.0,67.0,189.0,8.0,58.0,38.0,18.0,56.0,2.0,0.0,103.0,72.0,0.0,72.0,31.0
